-4.539737965408867987e-08	4.034764314135126383e-08	1.060366573787019440e-07
-6.277712172135078992e-08	5.096601478996986530e-08	1.255110380386323226e-07
-8.808466419318903432e-08	6.485665958733145796e-08	1.496437680992284989e-07
-1.256486076591423977e-07	8.303266892939505598e-08	1.795285055006263530e-07
-1.825739748430779809e-07	1.066805095336265148e-07	2.162266787619778603e-07
-2.706973586785741945e-07	1.367509680309339819e-07	2.601291111015156201e-07
-4.100577777480903305e-07	1.730214065243102594e-07	3.093707938920768242e-07
-6.346152420159178134e-07	2.110880708302089735e-07	3.554727129632311342e-07
-1.000544767820747045e-06	2.346233198280431188e-07	3.722500134288148324e-07
-1.592665570437917997e-06	1.966966599450029599e-07	2.883523141428156190e-07
-2.504341891414657271e-06	-1.741332899725858528e-08	-7.507325992528484182e-08
-3.705663643645749845e-06	-6.257178640149245101e-07	-1.114720638680422205e-06
-4.640006652108709513e-06	-1.806631017305573867e-06	-3.493859713647289864e-06
-3.805415154863521438e-06	-2.841416048678575246e-06	-7.510958334853553840e-06
-1.022561450336748839e-06	-1.416752174458288740e-06	-1.130352407470913952e-05
1.560437277229906961e-07	6.729002545175365139e-07	-1.253548525009671946e-05
-9.631255069524587500e-04	4.073455660895240358e-04	-1.606142288854138544e-04
-9.988651096792286292e-04	3.630765741487635171e-04	-1.947024574618956149e-04
-1.032723674010297375e-03	3.147794694371516973e-04	-2.297303533937146121e-04
-1.064310293971302114e-03	2.628101756155254171e-04	-2.654370011105605231e-04
-1.093344561773319486e-03	2.076280729228677344e-04	-3.015721439143549394e-04
-1.859671289205943776e-04	3.121366254941280175e-05	-5.738786256856512222e-05
1.599604177412085885e-06	-1.524010926647524895e-06	-4.376698185185986879e-06
1.810102278791235969e-06	-1.123146800361781570e-06	-2.196659278879324337e-06
1.514358987797509307e-06	-6.341179258721301167e-07	-1.023894255380856369e-06
1.130006217135256531e-06	-3.171854722316968987e-07	-4.488919185289649956e-07
8.114951576450804820e-07	-1.443626325518352374e-07	-1.763236316472874071e-07
5.793747218726037125e-07	-5.607396264724822675e-08	-4.894477529382452304e-08
4.170339530558875140e-07	-1.255501391924285981e-08	9.340197454355025357e-09
3.043623872933675686e-07	8.032801975440198247e-09	3.456737466637598799e-08
2.256404947220688459e-07	1.701394704382396168e-08	4.390992713876345272e-08
1.699274789694159438e-07	2.017758104858979607e-08	4.567612084301543364e-08
1.298913569554772545e-07	2.048367674737749866e-08	4.394444514018359463e-08
1.006600914158868925e-07	1.945154295042908849e-08	4.073521364481965229e-08
7.898162370974728417e-08	1.786009600398177941e-08	3.704687692544334402e-08
6.266237182102492438e-08	1.610431702621755729e-08	3.336267633084126379e-08
5.020310118915774877e-08	1.437857380937051610e-08	2.990366015550223768e-08
4.056448545582602019e-08	1.277213631893189668e-08	2.675743108008601330e-08
3.301560904852204456e-08	1.131953899132421052e-08	2.394461689018513375e-08
2.703518104385525824e-08	1.002737064677760965e-08	2.145349375463445937e-08
2.224636574399426784e-08	8.888582878989038814e-09	1.925804454701776865e-08
1.836518138305845524e-08	7.888412008790415152e-09	1.732655098470505928e-08
1.519331853476011762e-08	7.013083623090117162e-09	1.562832152949654030e-08
1.258923074306162659e-08	6.250026313159318409e-09	1.413512193219432571e-08
